Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2016,2016,2016,6,1,0,M,678,Sao Tome and Principe,STP,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,107,-1,N/A,,107,,3683,3683,,0
H3,2016,2016,2016,6,1,0,M,678,Sao Tome and Principe,STP,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,4,-1,N/A,,4,,14,14,,0
H3,2016,2016,2016,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,619,-1,N/A,,619,,16694,16694,,0
H3,2016,2016,2016,6,1,0,M,678,Sao Tome and Principe,STP,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,33,-1,N/A,,33,,1136,1136,,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,2000,Water,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,6419,8,kg,6419,6419,,57596,57596.033,49778.041,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,347,8,kg,347.2,347,,53265,53265.227,43612.451,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,6766,8,kg,6766.2,6766,,110861,110861.26,93390.492,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,208,Denmark,DNK,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1130,8,kg,1130,1130,,45451,45451.663,39226.051,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,208,Denmark,DNK,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,37,8,kg,37,37,,6425,6425.93,4967.672,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,208,Denmark,DNK,C00,All CPCs,2000,Water,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1093,8,kg,1093,1093,,39025,39025.733,34258.379,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,392,Japan,JPN,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,79,8,kg,79,79,,28970,28970.432,25618.752,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,392,Japan,JPN,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,79,8,kg,79,79,,28970,28970.432,25618.752,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,528,Netherlands,NLD,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2,8,kg,2,2,,111,111.65,88.2,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,528,Netherlands,NLD,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2,8,kg,2,2,,111,111.65,88.2,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,620,Portugal,PRT,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,5497,8,kg,5497.2,5497,,33798,33798.474,26311.021,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,620,Portugal,PRT,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,218,8,kg,218.2,218,,17218,17218.466,12526.794,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,620,Portugal,PRT,C00,All CPCs,2000,Water,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,5279,8,kg,5279,5279,,16580,16580.009,13784.227,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,826,United Kingdom,GBR,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,58,8,kg,58,58,,2529,2529.041,2146.468,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,826,United Kingdom,GBR,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,11,8,kg,11,11,,538,538.749,411.033,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,826,United Kingdom,GBR,C00,All CPCs,2000,Water,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,47,8,kg,47,47,,1990,1990.292,1735.435,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,4,8,kg,4,4,,180,180.446,145.53,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,156,China,CHN,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,4,8,kg,4,4,,180,180.446,145.53,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,156,China,CHN,528,Netherlands,NLD,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2,8,kg,2,2,,111,111.65,88.2,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,156,China,CHN,528,Netherlands,NLD,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2,8,kg,2,2,,111,111.65,88.2,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,156,China,CHN,620,Portugal,PRT,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2,8,kg,2,2,,68,68.796,57.33,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,156,China,CHN,620,Portugal,PRT,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2,8,kg,2,2,,68,68.796,57.33,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1115,8,kg,1115,1115,,41113,41113.326,34559.169,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,208,Denmark,DNK,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,22,8,kg,22,22,,2087,2087.593,300.789,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,208,Denmark,DNK,0,World,W00,C00,All CPCs,2000,Water,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1093,8,kg,1093,1093,,39025,39025.733,34258.379,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,208,Denmark,DNK,208,Denmark,DNK,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1114,8,kg,1114,1114,,39212,39212.616,34397.101,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,208,Denmark,DNK,208,Denmark,DNK,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,21,8,kg,21,21,,186,186.883,138.722,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,208,Denmark,DNK,208,Denmark,DNK,C00,All CPCs,2000,Water,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1093,8,kg,1093,1093,,39025,39025.733,34258.379,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,208,Denmark,DNK,620,Portugal,PRT,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1,8,kg,1,1,,1900,1900.71,162.068,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,208,Denmark,DNK,620,Portugal,PRT,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1,8,kg,1,1,,1900,1900.71,162.068,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,251,France,FRA,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,16,8,kg,16,16,,6239,6239.048,4828.95,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,16,8,kg,16,16,,6239,6239.048,4828.95,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,251,France,FRA,208,Denmark,DNK,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,16,8,kg,16,16,,6239,6239.048,4828.95,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,251,France,FRA,208,Denmark,DNK,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,16,8,kg,16,16,,6239,6239.048,4828.95,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,79,8,kg,79,79,,28970,28970.432,25618.752,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,392,Japan,JPN,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,79,8,kg,79,79,,28970,28970.432,25618.752,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,392,Japan,JPN,392,Japan,JPN,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,79,8,kg,79,79,,28970,28970.432,25618.752,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,392,Japan,JPN,392,Japan,JPN,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,79,8,kg,79,79,,28970,28970.432,25618.752,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,6,8,kg,6,6,,103,103.15,78.278,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,528,Netherlands,NLD,0,World,W00,C00,All CPCs,2000,Water,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,6,8,kg,6,6,,103,103.15,78.278,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,528,Netherlands,NLD,620,Portugal,PRT,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,6,8,kg,6,6,,103,103.15,78.278,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,528,Netherlands,NLD,620,Portugal,PRT,C00,All CPCs,2000,Water,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,6,8,kg,6,6,,103,103.15,78.278,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,2000,Water,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,5273,8,kg,5273,5273,,16476,16476.859,13705.949,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,207,8,kg,207.2,207,,12526,12526.501,10267.771,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,5480,8,kg,5480.2,5480,,29003,29003.36,23973.721,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,620,Portugal,PRT,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,5480,8,kg,5480.2,5480,,29003,29003.36,23973.721,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,620,Portugal,PRT,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,207,8,kg,207.2,207,,12526,12526.501,10267.771,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,620,Portugal,PRT,620,Portugal,PRT,C00,All CPCs,2000,Water,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,5273,8,kg,5273,5273,,16476,16476.859,13705.949,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,58,8,kg,58,58,,2529,2529.041,2146.468,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,11,8,kg,11,11,,538,538.749,411.033,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,2000,Water,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,47,8,kg,47,47,,1990,1990.292,1735.435,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,826,United Kingdom,GBR,826,United Kingdom,GBR,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,58,8,kg,58,58,,2529,2529.041,2146.468,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,826,United Kingdom,GBR,826,United Kingdom,GBR,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,11,8,kg,11,11,,538,538.749,411.033,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,826,United Kingdom,GBR,826,United Kingdom,GBR,C00,All CPCs,2000,Water,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,47,8,kg,47,47,,1990,1990.292,1735.435,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,8,8,kg,8,8,,2722,2722.458,2039.625,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,842,USA,USA,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,8,8,kg,8,8,,2722,2722.458,2039.625,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,842,USA,USA,620,Portugal,PRT,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,8,8,kg,8,8,,2722,2722.458,2039.625,0
H3,2017,2017,2017,6,1,0,M,678,Sao Tome and Principe,STP,842,USA,USA,620,Portugal,PRT,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,8,8,kg,8,8,,2722,2722.458,2039.625,0
H3,2017,2017,2017,6,1,0,X,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,7,8,kg,7,7,,203,,203.175,0
H3,2017,2017,2017,6,1,0,X,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,2000,Water,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,7,8,kg,7,7,,203,,203.175,0
H3,2017,2017,2017,6,1,0,X,678,Sao Tome and Principe,STP,24,Angola,AGO,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,4,8,kg,4,4,,4,,4.725,0
H3,2017,2017,2017,6,1,0,X,678,Sao Tome and Principe,STP,24,Angola,AGO,0,World,W00,C00,All CPCs,2000,Water,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,4,8,kg,4,4,,4,,4.725,0
H3,2017,2017,2017,6,1,0,X,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3,8,kg,3,3,,198,,198.45,0
H3,2017,2017,2017,6,1,0,X,678,Sao Tome and Principe,STP,620,Portugal,PRT,0,World,W00,C00,All CPCs,2000,Water,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3,8,kg,3,3,,198,,198.45,0
H3,2018,2018,2018,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,6856,8,kg,6856,6856,,180759,180759.651,166793.238,0
H3,2018,2018,2018,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,523,8,kg,523,523,,73499,73499.024,65650.768,0
H3,2018,2018,2018,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,0,World,W00,C00,All CPCs,2000,Water,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,6333,8,kg,6333,6333,,107260,107260.627,101142.47,0
H3,2018,2018,2018,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,156,China,CHN,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,60,8,kg,60,60,,6782,6782.935,5984.98,0
H3,2018,2018,2018,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,156,China,CHN,C00,All CPCs,2000,Water,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,60,8,kg,60,60,,6782,6782.935,5984.98,0
H3,2018,2018,2018,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,208,Denmark,DNK,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,20,8,kg,20,20,,6485,6485.268,6110.697,0
H3,2018,2018,2018,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,208,Denmark,DNK,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,20,8,kg,20,20,,6485,6485.268,6110.697,0
H3,2018,2018,2018,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,251,France,FRA,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,20,8,kg,20,20,,7356,7356.027,7039.019,0
H3,2018,2018,2018,6,1,0,M,678,Sao Tome and Principe,STP,0,World,W00,251,France,FRA,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,20,8,kg,20,20,,7356,7356.027,7039.019,0
